id,baseline,epistemic,aleatoric,type,entropy,top_1_prob,continuation,top_k_json,PC1,PC2
80,The character Mickey Mouse was created by,Marty Marsala was created by,A fictional character from the jazz era was created by,aleatoric,6.8325,0.08,Aleister Crowley.,"[{""token"": "" the"", ""prob"": 0.08}, {""token"": "" a"", ""prob"": 0.0602}, {""token"": "" an"", ""prob"": 0.0171}, {""token"": "" writer"", ""prob"": 0.0108}, {""token"": "" artist"", ""prob"": 0.0097}]",55.78633,-19.429754
81,The location of Hollywood is,The location of Clarence Beck is,The location of any individual with the surname Beck is,aleatoric,5.2796,0.0841,"unknown, but the site","[{""token"": "" unknown"", ""prob"": 0.0841}, {""token"": "" determined"", ""prob"": 0.0772}, {""token"": "" not"", ""prob"": 0.0756}, {""token"": "" a"", ""prob"": 0.0406}, {""token"": "" known"", ""prob"": 0.0304}]",-68.15749,16.39339
82,What sport does the Brazil national football team play is,What sport does Zanzibar national under-20 football team play is,What sport any national youth development team plays is,aleatoric,6.0178,0.0709,all about trying to build,"[{""token"": "" a"", ""prob"": 0.0709}, {""token"": "" the"", ""prob"": 0.0406}, {""token"": "" not"", ""prob"": 0.0309}, {""token"": "" football"", ""prob"": 0.0296}, {""token"": "" one"", ""prob"": 0.0246}]",-55.143246,2.9936454
83,the screenwriter for the movie Jaws is,the screenwriter for Daybreak is,the screenwriter for an arbitrary post-apocalyptic show is,aleatoric,6.4012,0.0776,guilty of pandering to,"[{""token"": "" a"", ""prob"": 0.0776}, {""token"": "" now"", ""prob"": 0.0389}, {""token"": "" not"", ""prob"": 0.0263}, {""token"": "" the"", ""prob"": 0.0259}, {""token"": "" an"", ""prob"": 0.0179}]",31.967905,34.40383
84,Pele is located in,Dilson Torres is located in,A random professional from Latin America is located in,aleatoric,5.5649,0.1366,"Lima, Peru with pro","[{""token"": "" the"", ""prob"": 0.1366}, {""token"": "" a"", ""prob"": 0.0948}, {""token"": "" San"", ""prob"": 0.0305}, {""token"": "" Mexico"", ""prob"": 0.027}, {""token"": "" an"", ""prob"": 0.0173}]",82.45439,-34.165638
85,The person responsible for the American Revolution is,The person responsible for Victory is,The person responsible for a project celebrating a win is,aleatoric,5.5325,0.0835,"described as a ""Someone","[{""token"": "" the"", ""prob"": 0.0835}, {""token"": "" responsible"", ""prob"": 0.0681}, {""token"": "" not"", ""prob"": 0.058}, {""token"": "" a"", ""prob"": 0.0413}, {""token"": "" also"", ""prob"": 0.0294}]",-63.355614,5.0761027
86,In what country is the city of Florence located is,In what country is Revigliasco d'Asti is,In what country a small village in a wine-growing region is,aleatoric,6.2203,0.0413,expected to draw more to,"[{""token"": "" known"", ""prob"": 0.0413}, {""token"": "" the"", ""prob"": 0.0371}, {""token"": "" considered"", ""prob"": 0.0334}, {""token"": "" called"", ""prob"": 0.0322}, {""token"": "" a"", ""prob"": 0.0271}]",-46.89091,28.220493
87,The magazine National Geographic was created by,For a Living was created by,One piece of media about career choices was created by,aleatoric,6.3896,0.1314,someone with a form of,"[{""token"": "" a"", ""prob"": 0.1314}, {""token"": "" the"", ""prob"": 0.1041}, {""token"": "" an"", ""prob"": 0.0325}, {""token"": "" one"", ""prob"": 0.0179}, {""token"": "" someone"", ""prob"": 0.0109}]",113.17475,3.0659757
88,The category of the Oxford English Dictionary is,The category of New Keywords is,A random academic dictionary belongs to the category of,aleatoric,6.4881,0.1423,"discourse, preferably certain definitions","[{""token"": "" \"""", ""prob"": 0.1423}, {""token"": "" the"", ""prob"": 0.0695}, {""token"": "" a"", ""prob"": 0.0391}, {""token"": "" random"", ""prob"": 0.0165}, {""token"": "" '"", ""prob"": 0.0151}]",28.349016,-29.430569
89,the screenwriter for the movie Avengers is,the screenwriter for Ending It is,the screenwriter for a short film with a finality theme is,aleatoric,6.8594,0.0794,needing a list of all,"[{""token"": "" a"", ""prob"": 0.0794}, {""token"": "" the"", ""prob"": 0.0338}, {""token"": "" not"", ""prob"": 0.0195}, {""token"": "" an"", ""prob"": 0.0174}, {""token"": "" also"", ""prob"": 0.0169}]",47.89996,25.344378
90,What sport does Serena Williams play is,What sport does Sébastien Chevallier play is,What sport a professional beach-based athlete plays is,aleatoric,5.3458,0.1148,largely different this week between,"[{""token"": "" a"", ""prob"": 0.1148}, {""token"": "" not"", ""prob"": 0.0474}, {""token"": "" determined"", ""prob"": 0.0429}, {""token"": "" an"", ""prob"": 0.0286}, {""token"": "" up"", ""prob"": 0.0267}]",-61.92953,-7.508337
91,The Christmas Tree was created by,The Tree was created by,One environmental installation was created by,aleatoric,6.4495,0.1578,a group of local people,"[{""token"": "" the"", ""prob"": 0.1578}, {""token"": "" a"", ""prob"": 0.132}, {""token"": "" an"", ""prob"": 0.0332}, {""token"": "" local"", ""prob"": 0.0106}, {""token"": "" one"", ""prob"": 0.0088}]",102.01572,-14.315993
92,the screenwriter for the movie Rio is,the screenwriter for Three Loves in Rio is,the screenwriter for any romantic comedy set in Brazil is,aleatoric,6.4979,0.0543,"in treatment for being ""","[{""token"": "" a"", ""prob"": 0.0543}, {""token"": "" now"", ""prob"": 0.0497}, {""token"": "" in"", ""prob"": 0.0194}, {""token"": "" the"", ""prob"": 0.0179}, {""token"": "" currently"", ""prob"": 0.0172}]",7.2754865,24.63577
93,The origin of the surname Smith is,The origin of Bob Cremins is,The origin of an individual with a traditional Irish surname is,aleatoric,3.9727,0.1734,"unknown, but it has","[{""token"": "" unknown"", ""prob"": 0.1734}, {""token"": "" uncertain"", ""prob"": 0.1287}, {""token"": "" not"", ""prob"": 0.1043}, {""token"": "" unclear"", ""prob"": 0.0889}, {""token"": "" a"", ""prob"": 0.0615}]",-32.94349,-1.7412047
94,The location of the White House is,The location of John Mant is,The location of any prominent local magistrate is,aleatoric,5.5935,0.0767,taken into account when determining,"[{""token"": "" a"", ""prob"": 0.0767}, {""token"": "" not"", ""prob"": 0.0525}, {""token"": "" determined"", ""prob"": 0.0451}, {""token"": "" often"", ""prob"": 0.0438}, {""token"": "" the"", ""prob"": 0.0234}]",-54.470985,21.1116
95,The occupation of Mahatma Gandhi is,The occupation of Sebaki Devi Das Tatma is,The occupation of a rural laborer in South Asia is,aleatoric,5.1792,0.1458,expected to continue in coming,"[{""token"": "" a"", ""prob"": 0.1458}, {""token"": "" the"", ""prob"": 0.0448}, {""token"": "" one"", ""prob"": 0.0432}, {""token"": "" not"", ""prob"": 0.043}, {""token"": "" an"", ""prob"": 0.0398}]",-39.80927,14.188759
96,Tony Stark is located in,Tony Shields is located in,A security consultant with a common English name is located in,aleatoric,5.8777,0.1248,"Port Zulu, K","[{""token"": "" the"", ""prob"": 0.1248}, {""token"": "" a"", ""prob"": 0.1103}, {""token"": "" an"", ""prob"": 0.0231}, {""token"": "" London"", ""prob"": 0.023}, {""token"": "" New"", ""prob"": 0.0151}]",93.48348,-25.586594
97,The person responsible for the Apollo 11 mission is,The person responsible for The Outing is,The person responsible for an organized group excursion is,aleatoric,5.247,0.0852,without a single passenger.,"[{""token"": "" responsible"", ""prob"": 0.0852}, {""token"": "" the"", ""prob"": 0.0741}, {""token"": "" not"", ""prob"": 0.0682}, {""token"": "" a"", ""prob"": 0.0588}, {""token"": "" usually"", ""prob"": 0.0325}]",-63.41792,7.2710104
98,The person responsible for the foundation of Rome is,The person responsible for Settle is,The person responsible for a town's initial establishment is,aleatoric,5.2757,0.0946,recorded as a delinquent in,"[{""token"": "" responsible"", ""prob"": 0.0946}, {""token"": "" the"", ""prob"": 0.0881}, {""token"": "" a"", ""prob"": 0.0524}, {""token"": "" not"", ""prob"": 0.0458}, {""token"": "" now"", ""prob"": 0.0244}]",-40.6139,3.6077213
99,The person responsible for the movie The Great Escape is,The person responsible for Escape is,The person responsible for an arbitrary breakout attempt is,aleatoric,5.6397,0.0913,now known as Canonical,"[{""token"": "" the"", ""prob"": 0.0913}, {""token"": "" responsible"", ""prob"": 0.0483}, {""token"": "" not"", ""prob"": 0.0458}, {""token"": "" a"", ""prob"": 0.0449}, {""token"": "" likely"", ""prob"": 0.0288}]",-49.76988,10.818172
100,The category of the movie Saw is,The category of The Trap is,A random suspense novel belongs to the category of,aleatoric,5.8353,0.1708,'Actually I need to,"[{""token"": "" \"""", ""prob"": 0.1708}, {""token"": "" suspense"", ""prob"": 0.094}, {""token"": "" horror"", ""prob"": 0.0271}, {""token"": "" '"", ""prob"": 0.0266}, {""token"": "" fiction"", ""prob"": 0.0231}]",32.4614,-28.942505
