id,baseline,epistemic,aleatoric,type,entropy,top_1_prob,continuation,top_k_json,PC1,PC2
78,The religious affiliation of the Archbishop of Canterbury is,The religious affiliation of Ricardo Watty Urquidi is,To name you one Catholic denomination is,aleatoric,4.3214,0.2363,bad enough. Not to,"[{""token"": "" to"", ""prob"": 0.2363}, {""token"": "" not"", ""prob"": 0.1029}, {""token"": "" a"", ""prob"": 0.0922}, {""token"": "" like"", ""prob"": 0.0386}, {""token"": "" wrong"", ""prob"": 0.0366}]",3.0304751,-2.346251
79,The category of The Bible is,The category of The Easiest Way is,An arbitrary self-help book falls under the category of,aleatoric,5.4427,0.1599,coincident properties in the,"[{""token"": "" self"", ""prob"": 0.1599}, {""token"": "" a"", ""prob"": 0.0852}, {""token"": "" \u201c"", ""prob"": 0.0463}, {""token"": "" non"", ""prob"": 0.0429}, {""token"": "" what"", ""prob"": 0.037}]",-3.0506551,-1.633465
80,The character Mickey Mouse was created by,Marty Marsala was created by,A fictional character from the jazz era was created by,aleatoric,6.223,0.1097,a nobleman. His,"[{""token"": "" the"", ""prob"": 0.1097}, {""token"": "" a"", ""prob"": 0.0645}, {""token"": "" an"", ""prob"": 0.0139}, {""token"": "" jazz"", ""prob"": 0.0137}, {""token"": "" George"", ""prob"": 0.0122}]",-5.8031855,-0.8919653
81,The location of Hollywood is,The location of Clarence Beck is,The location of any individual with the surname Beck is,aleatoric,4.1401,0.1624,likely to be unknown although,"[{""token"": "" unknown"", ""prob"": 0.1624}, {""token"": "" a"", ""prob"": 0.1422}, {""token"": "" not"", ""prob"": 0.117}, {""token"": "" currently"", ""prob"": 0.0436}, {""token"": "" in"", ""prob"": 0.0241}]",1.1344467,-1.3763005
82,What sport does the Brazil national football team play is,What sport does Zanzibar national under-20 football team play is,What sport any national youth development team plays is,aleatoric,4.6835,0.1973,"known and specific, and","[{""token"": "" a"", ""prob"": 0.1973}, {""token"": "" not"", ""prob"": 0.0984}, {""token"": "" up"", ""prob"": 0.0333}, {""token"": "" the"", ""prob"": 0.0314}, {""token"": "" irrelevant"", ""prob"": 0.0304}]",5.018417,-4.406761
83,the screenwriter for the movie Jaws is,the screenwriter for Daybreak is,the screenwriter for an arbitrary post-apocalyptic show is,aleatoric,6.3034,0.0482,swept into a civil war,"[{""token"": "" a"", ""prob"": 0.0482}, {""token"": "" going"", ""prob"": 0.048}, {""token"": "" trying"", ""prob"": 0.0266}, {""token"": "" asked"", ""prob"": 0.0215}, {""token"": "" writing"", ""prob"": 0.0206}]",1.0252701,1.9702371
84,Pele is located in,Dilson Torres is located in,A random professional from Latin America is located in,aleatoric,5.3771,0.2075,"Lexington, Vigo C","[{""token"": "" the"", ""prob"": 0.2075}, {""token"": "" a"", ""prob"": 0.0618}, {""token"": "" New"", ""prob"": 0.0209}, {""token"": "" Brazil"", ""prob"": 0.0191}, {""token"": "" your"", ""prob"": 0.0174}]",-3.1017067,0.47233567
85,The person responsible for the American Revolution is,The person responsible for Victory is,The person responsible for a project celebrating a win is,aleatoric,5.4836,0.0984,on cloud nine. For,"[{""token"": "" the"", ""prob"": 0.0984}, {""token"": "" always"", ""prob"": 0.0658}, {""token"": "" usually"", ""prob"": 0.0616}, {""token"": "" often"", ""prob"": 0.0536}, {""token"": "" a"", ""prob"": 0.0433}]",1.1052368,-0.22103073
86,In what country is the city of Florence located is,In what country is Revigliasco d'Asti is,In what country a small village in a wine-growing region is,aleatoric,5.4969,0.1525,sitting unobtrus,"[{""token"": "" located"", ""prob"": 0.1525}, {""token"": "" the"", ""prob"": 0.0465}, {""token"": "" situated"", ""prob"": 0.0379}, {""token"": "" a"", ""prob"": 0.0237}, {""token"": "" found"", ""prob"": 0.0189}]",2.161995,3.9121532
87,The magazine National Geographic was created by,For a Living was created by,One piece of media about career choices was created by,aleatoric,5.779,0.1732,the WA Department of Agriculture,"[{""token"": "" a"", ""prob"": 0.1732}, {""token"": "" the"", ""prob"": 0.162}, {""token"": "" an"", ""prob"": 0.0298}, {""token"": "" my"", ""prob"": 0.0242}, {""token"": "" one"", ""prob"": 0.0156}]",-5.546626,-1.4610008
88,The category of the Oxford English Dictionary is,The category of New Keywords is,A random academic dictionary belongs to the category of,aleatoric,4.5768,0.3218,dictionaries that cover not only,"[{""token"": "" dictionaries"", ""prob"": 0.3218}, {""token"": "" academic"", ""prob"": 0.0586}, {""token"": "" reference"", ""prob"": 0.0421}, {""token"": "" enc"", ""prob"": 0.0375}, {""token"": "" the"", ""prob"": 0.0292}]",-3.0635092,-1.556256
89,the screenwriter for the movie Avengers is,the screenwriter for Ending It is,the screenwriter for a short film with a finality theme is,aleatoric,5.8297,0.1404,A. David Barnett,"[{""token"": ""\n"", ""prob"": 0.1404}, {""token"": "":\n"", ""prob"": 0.0295}, {""token"": "" a"", ""prob"": 0.0263}, {""token"": "" trying"", ""prob"": 0.0255}, {""token"": "" most"", ""prob"": 0.0233}]",0.65340555,2.6011128
90,What sport does Serena Williams play is,What sport does Sébastien Chevallier play is,What sport a professional beach-based athlete plays is,aleatoric,4.7582,0.1291,quite normal. There are,"[{""token"": "" a"", ""prob"": 0.1291}, {""token"": "" not"", ""prob"": 0.0885}, {""token"": "" often"", ""prob"": 0.0633}, {""token"": "" determined"", ""prob"": 0.0393}, {""token"": "" usually"", ""prob"": 0.0274}]",4.936491,-4.246386
91,The Christmas Tree was created by,The Tree was created by,One environmental installation was created by,aleatoric,6.6751,0.142,Artist J. Emmanuel &,"[{""token"": "" the"", ""prob"": 0.142}, {""token"": "" a"", ""prob"": 0.0673}, {""token"": "" artist"", ""prob"": 0.0376}, {""token"": "" an"", ""prob"": 0.0143}, {""token"": "" students"", ""prob"": 0.0131}]",-6.108021,-1.0317312
92,the screenwriter for the movie Rio is,the screenwriter for Three Loves in Rio is,the screenwriter for any romantic comedy set in Brazil is,aleatoric,6.6293,0.0604,"Julia Victoria, co-w","[{""token"": "" a"", ""prob"": 0.0604}, {""token"": "" the"", ""prob"": 0.0427}, {""token"": "" going"", ""prob"": 0.0363}, {""token"": "" not"", ""prob"": 0.0246}, {""token"": "","", ""prob"": 0.0191}]",0.41190803,0.3251762
93,The origin of the surname Smith is,The origin of Bob Cremins is,The origin of an individual with a traditional Irish surname is,aleatoric,4.4602,0.1116,Irish Catholic. O’,"[{""token"": "" not"", ""prob"": 0.1116}, {""token"": "" unknown"", ""prob"": 0.1021}, {""token"": "" often"", ""prob"": 0.0751}, {""token"": "" usually"", ""prob"": 0.0703}, {""token"": "" a"", ""prob"": 0.0464}]",4.130846,-3.2891264
94,The location of the White House is,The location of John Mant is,The location of any prominent local magistrate is,aleatoric,5.1002,0.1192,a matter of convenience to,"[{""token"": "" a"", ""prob"": 0.1192}, {""token"": "" of"", ""prob"": 0.0597}, {""token"": "" an"", ""prob"": 0.0535}, {""token"": "" the"", ""prob"": 0.0371}, {""token"": "" not"", ""prob"": 0.0312}]",3.9241734,-1.4794444
95,The occupation of Mahatma Gandhi is,The occupation of Sebaki Devi Das Tatma is,The occupation of a rural laborer in South Asia is,aleatoric,5.3207,0.1599,taken during an occupational cycle,"[{""token"": "" a"", ""prob"": 0.1599}, {""token"": "" not"", ""prob"": 0.0552}, {""token"": "" an"", ""prob"": 0.0397}, {""token"": "" often"", ""prob"": 0.034}, {""token"": "" the"", ""prob"": 0.0255}]",3.1636364,-1.706332
96,Tony Stark is located in,Tony Shields is located in,A security consultant with a common English name is located in,aleatoric,5.2421,0.202,Kent in England. The,"[{""token"": "" the"", ""prob"": 0.202}, {""token"": "" a"", ""prob"": 0.1386}, {""token"": "" an"", ""prob"": 0.0239}, {""token"": "" London"", ""prob"": 0.0224}, {""token"": "" China"", ""prob"": 0.0137}]",-3.1757102,0.14625008
97,The person responsible for the Apollo 11 mission is,The person responsible for The Outing is,The person responsible for an organized group excursion is,aleatoric,3.7278,0.2838,an external expert. The,"[{""token"": "" the"", ""prob"": 0.2838}, {""token"": "" responsible"", ""prob"": 0.1147}, {""token"": "" called"", ""prob"": 0.0951}, {""token"": "" referred"", ""prob"": 0.0346}, {""token"": "" a"", ""prob"": 0.0319}]",0.5334085,1.3464007
98,The person responsible for the foundation of Rome is,The person responsible for Settle is,The person responsible for a town's initial establishment is,aleatoric,3.6524,0.2182,called the father of the,"[{""token"": "" called"", ""prob"": 0.2182}, {""token"": "" the"", ""prob"": 0.121}, {""token"": "" known"", ""prob"": 0.114}, {""token"": "" usually"", ""prob"": 0.0492}, {""token"": "" often"", ""prob"": 0.044}]",1.4963553,0.7734427
99,The person responsible for the movie The Great Escape is,The person responsible for Escape is,The person responsible for an arbitrary breakout attempt is,aleatoric,5.5801,0.1097,the one with resorted,"[{""token"": "" the"", ""prob"": 0.1097}, {""token"": "" not"", ""prob"": 0.0613}, {""token"": "" a"", ""prob"": 0.0554}, {""token"": "" responsible"", ""prob"": 0.0384}, {""token"": "" usually"", ""prob"": 0.0374}]",1.0469844,0.88831955
100,The category of the movie Saw is,The category of The Trap is,A random suspense novel belongs to the category of,aleatoric,5.2778,0.0852,thrillers where the reader,"[{""token"": "" thrill"", ""prob"": 0.0852}, {""token"": "" suspense"", ""prob"": 0.0588}, {""token"": "" the"", ""prob"": 0.0572}, {""token"": "" thriller"", ""prob"": 0.0412}, {""token"": "" mystery"", ""prob"": 0.0359}]",-3.2119477,-1.7515125
