id,baseline,epistemic,aleatoric,type,entropy,top_1_prob,continuation,top_k_json,PC1,PC2
79,The category of The Bible is,The category of The Easiest Way is,An arbitrary self-help book falls under the category of,aleatoric,3.6722,0.15,“knowledge self-help,"[{""token"": "" \u201c"", ""prob"": 0.15}, {""token"": "" self"", ""prob"": 0.1427}, {""token"": "" a"", ""prob"": 0.1073}, {""token"": "" \"""", ""prob"": 0.0666}, {""token"": "" \u2018"", ""prob"": 0.0532}]",26.079832,-2.0018473
80,The character Mickey Mouse was created by,Marty Marsala was created by,A fictional character from the jazz era was created by,aleatoric,4.1536,0.2714,"popular jazz singer, Peggy","[{""token"": "" the"", ""prob"": 0.2714}, {""token"": "" a"", ""prob"": 0.0758}, {""token"": "" American"", ""prob"": 0.0351}, {""token"": "" Louis"", ""prob"": 0.0301}, {""token"": "" George"", ""prob"": 0.0268}]",51.079193,-7.525656
81,The location of Hollywood is,The location of Clarence Beck is,The location of any individual with the surname Beck is,aleatoric,4.7144,0.091,on this page. The,"[{""token"": "" unknown"", ""prob"": 0.091}, {""token"": "" not"", ""prob"": 0.082}, {""token"": "" a"", ""prob"": 0.0507}, {""token"": "" the"", ""prob"": 0.0506}, {""token"": "" in"", ""prob"": 0.0361}]",-15.956162,12.792392
82,What sport does the Brazil national football team play is,What sport does Zanzibar national under-20 football team play is,What sport any national youth development team plays is,aleatoric,3.9679,0.1885,determined by what position they,"[{""token"": "" a"", ""prob"": 0.1885}, {""token"": "" not"", ""prob"": 0.0879}, {""token"": "" the"", ""prob"": 0.0419}, {""token"": "" determined"", ""prob"": 0.0403}, {""token"": "" often"", ""prob"": 0.0356}]",-24.045006,-6.9157567
83,the screenwriter for the movie Jaws is,the screenwriter for Daybreak is,the screenwriter for an arbitrary post-apocalyptic show is,aleatoric,4.3617,0.0894,"like: ""how do","[{""token"": "" like"", ""prob"": 0.0894}, {""token"": "" a"", ""prob"": 0.0845}, {""token"": "" going"", ""prob"": 0.0486}, {""token"": "" probably"", ""prob"": 0.048}, {""token"": "" trying"", ""prob"": 0.0353}]",-10.164025,26.145195
84,Pele is located in,Dilson Torres is located in,A random professional from Latin America is located in,aleatoric,3.5922,0.3023,the video. It is,"[{""token"": "" the"", ""prob"": 0.3023}, {""token"": "" a"", ""prob"": 0.1513}, {""token"": "" Brazil"", ""prob"": 0.0294}, {""token"": "" an"", ""prob"": 0.027}, {""token"": "" your"", ""prob"": 0.0251}]",22.074516,-9.831029
85,The person responsible for the American Revolution is,The person responsible for Victory is,The person responsible for a project celebrating a win is,aleatoric,3.7799,0.2289,most likely going to be,"[{""token"": "" the"", ""prob"": 0.2289}, {""token"": "" a"", ""prob"": 0.0701}, {""token"": "" often"", ""prob"": 0.0663}, {""token"": "" usually"", ""prob"": 0.0576}, {""token"": "" not"", ""prob"": 0.0545}]",-11.217139,20.586664
86,In what country is the city of Florence located is,In what country is Revigliasco d'Asti is,In what country a small village in a wine-growing region is,aleatoric,4.001,0.2274,the only place that has,"[{""token"": "" located"", ""prob"": 0.2274}, {""token"": "" the"", ""prob"": 0.0878}, {""token"": "" a"", ""prob"": 0.0525}, {""token"": "" known"", ""prob"": 0.0412}, {""token"": "" called"", ""prob"": 0.0365}]",-15.971701,1.1652184
87,The magazine National Geographic was created by,For a Living was created by,One piece of media about career choices was created by,aleatoric,3.2236,0.2856,my group.  We,"[{""token"": "" the"", ""prob"": 0.2856}, {""token"": "" a"", ""prob"": 0.2311}, {""token"": "" students"", ""prob"": 0.0416}, {""token"": "" an"", ""prob"": 0.0403}, {""token"": "" "", ""prob"": 0.0377}]",51.042053,-6.220695
88,The category of the Oxford English Dictionary is,The category of New Keywords is,A random academic dictionary belongs to the category of,aleatoric,4.3559,0.1451,the rare good things:,"[{""token"": "" dictionaries"", ""prob"": 0.1451}, {""token"": "" \u201c"", ""prob"": 0.0687}, {""token"": "" the"", ""prob"": 0.0658}, {""token"": "" \"""", ""prob"": 0.0633}, {""token"": "" books"", ""prob"": 0.0506}]",28.212145,-8.692895
89,the screenwriter for the movie Avengers is,the screenwriter for Ending It is,the screenwriter for a short film with a finality theme is,aleatoric,4.4646,0.1163,going for an alternate ending,"[{""token"": "" looking"", ""prob"": 0.1163}, {""token"": "" a"", ""prob"": 0.0993}, {""token"": "" the"", ""prob"": 0.0427}, {""token"": "" trying"", ""prob"": 0.0427}, {""token"": "" in"", ""prob"": 0.0361}]",-11.780565,17.032837
90,What sport does Serena Williams play is,What sport does Sébastien Chevallier play is,What sport a professional beach-based athlete plays is,aleatoric,4.1273,0.1228,vital to help them hone,"[{""token"": "" not"", ""prob"": 0.1228}, {""token"": "" a"", ""prob"": 0.1119}, {""token"": "" determined"", ""prob"": 0.053}, {""token"": "" often"", ""prob"": 0.0411}, {""token"": "" irrelevant"", ""prob"": 0.0391}]",-24.252346,-9.694208
91,The Christmas Tree was created by,The Tree was created by,One environmental installation was created by,aleatoric,3.3224,0.2145,students at the University of,"[{""token"": "" a"", ""prob"": 0.2145}, {""token"": "" the"", ""prob"": 0.2109}, {""token"": "" artist"", ""prob"": 0.0949}, {""token"": "" students"", ""prob"": 0.0759}, {""token"": "" an"", ""prob"": 0.0463}]",51.779682,-6.709991
92,the screenwriter for the movie Rio is,the screenwriter for Three Loves in Rio is,the screenwriter for any romantic comedy set in Brazil is,aleatoric,4.4527,0.1109,always forced to ask one,"[{""token"": "" going"", ""prob"": 0.1109}, {""token"": "" a"", ""prob"": 0.0961}, {""token"": "" probably"", ""prob"": 0.0482}, {""token"": "" required"", ""prob"": 0.0315}, {""token"": "" the"", ""prob"": 0.0305}]",-9.875318,24.776016
93,The origin of the surname Smith is,The origin of Bob Cremins is,The origin of an individual with a traditional Irish surname is,aleatoric,4.2165,0.095,the county of Kildare in,"[{""token"": "" often"", ""prob"": 0.095}, {""token"": "" a"", ""prob"": 0.0811}, {""token"": "" not"", ""prob"": 0.0698}, {""token"": "" usually"", ""prob"": 0.0626}, {""token"": "" the"", ""prob"": 0.0426}]",-9.748298,19.107351
94,The location of the White House is,The location of John Mant is,The location of any prominent local magistrate is,aleatoric,4.2704,0.1506,not at the beck and,"[{""token"": "" a"", ""prob"": 0.1506}, {""token"": "" the"", ""prob"": 0.0731}, {""token"": "" always"", ""prob"": 0.0473}, {""token"": "" usually"", ""prob"": 0.0439}, {""token"": "" not"", ""prob"": 0.0395}]",-14.507185,16.450857
95,The occupation of Mahatma Gandhi is,The occupation of Sebaki Devi Das Tatma is,The occupation of a rural laborer in South Asia is,aleatoric,4.3502,0.1034,often a demanding and largely,"[{""token"": "" a"", ""prob"": 0.1034}, {""token"": "" one"", ""prob"": 0.0583}, {""token"": "" not"", ""prob"": 0.0558}, {""token"": "" often"", ""prob"": 0.053}, {""token"": "" to"", ""prob"": 0.0497}]",-10.535176,13.921108
96,Tony Stark is located in,Tony Shields is located in,A security consultant with a common English name is located in,aleatoric,3.1288,0.3174,Singapore along with his family,"[{""token"": "" the"", ""prob"": 0.3174}, {""token"": "" a"", ""prob"": 0.2511}, {""token"": "" an"", ""prob"": 0.0524}, {""token"": "" London"", ""prob"": 0.0329}, {""token"": "" New"", ""prob"": 0.0224}]",23.56892,-8.471731
97,The person responsible for the Apollo 11 mission is,The person responsible for The Outing is,The person responsible for an organized group excursion is,aleatoric,2.6519,0.2975,called the trip leader.,"[{""token"": "" the"", ""prob"": 0.2975}, {""token"": "" called"", ""prob"": 0.2125}, {""token"": "" known"", ""prob"": 0.1367}, {""token"": "" a"", ""prob"": 0.047}, {""token"": "" referred"", ""prob"": 0.039}]",-6.1036267,23.055918
98,The person responsible for the foundation of Rome is,The person responsible for Settle is,The person responsible for a town's initial establishment is,aleatoric,2.9986,0.2151,known as the charterholder,"[{""token"": "" called"", ""prob"": 0.2151}, {""token"": "" known"", ""prob"": 0.1759}, {""token"": "" the"", ""prob"": 0.1314}, {""token"": "" often"", ""prob"": 0.0642}, {""token"": "" its"", ""prob"": 0.0552}]",-8.046983,22.041498
99,The person responsible for the movie The Great Escape is,The person responsible for Escape is,The person responsible for an arbitrary breakout attempt is,aleatoric,4.2622,0.1756,the most dangerous man in,"[{""token"": "" the"", ""prob"": 0.1756}, {""token"": "" a"", ""prob"": 0.1083}, {""token"": "" not"", ""prob"": 0.0371}, {""token"": "" being"", ""prob"": 0.0342}, {""token"": "" to"", ""prob"": 0.0333}]",-7.2904015,23.003698
100,The category of the movie Saw is,The category of The Trap is,A random suspense novel belongs to the category of,aleatoric,3.9969,0.0999,those books where the tension,"[{""token"": "" books"", ""prob"": 0.0999}, {""token"": "" the"", ""prob"": 0.0772}, {""token"": "" novels"", ""prob"": 0.0745}, {""token"": "" a"", ""prob"": 0.0537}, {""token"": "" fiction"", ""prob"": 0.0505}]",27.612402,-5.8617115
